Runner,Game,Category,Run name,Run link
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Heart-Seeking Bow / Chiron Aspect",https://www.youtube.com/watch?v=4mEY52HT95s
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Shield of Chaos / Zeus Aspect",https://www.youtube.com/watch?v=wNTB3YACqmQ
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Eternal Spear / Guan Yu Aspect",https://www.youtube.com/watch?v=H2AUnCAjKuA
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Malphon Fists / Talos Aspect",https://www.youtube.com/watch?v=XKcL5t10eeI
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Shield of Chaos / Chaos Aspect",https://www.youtube.com/watch?v=NCRG7sYWbEA
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Shield of Chaos / Zagreus Aspect",https://youtu.be/7WKAK5WGaDY
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Adamant Rail / Eris Aspect",https://youtu.be/CRPoh3bItks
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, Heart-Seeking Bow / Zagreus Aspect",https://youtu.be/MAtIhqZ-aRk
Piyastre,Hades,Any%,"Hades Any% No Hit – No Damage, No Boons",https://www.youtube.com/watch?v=aZcujVQsyTc
Piyastre,Hades,EM4,"Hades EM4 No Hit – No Damage, Adamant Rail / Hestia Aspect",https://www.youtube.com/watch?v=5aTIsCzKP7U
Piyastre,Hades,EM4,"Hades EM4 No Hit – No Damage, Heart-Seeking Bow / Rama Aspect",https://youtu.be/F3-CkDOqNVo
Piyastre,Hades,EM4,"Hades EM4 No Hit – No Damage, Heart-Seeking Bow / Chiron Aspect",https://youtu.be/2XL1T9Jtayk
Piyastre,Hades,God Only,"Hades Any% No Hit – No Damage, Zeus Only",https://www.youtube.com/watch?v=PaSJVMWCWxw
Piyastre,Hades,God Only,"Hades Any% No Hit – No Damage, Aphrodite Only",https://www.youtube.com/watch?v=4_-IMmuunzw
Piyastre,Hades,God Only,"Hades Any% No Hit – No Damage, Poseidon Only",https://www.twitch.tv/videos/1245962929
Piyastre,Hades,God Only,Hades Any% No Hit – No Damage – Demeter Only,https://youtu.be/rBA-npGtOdc
Piyastre,Hades,God Only,Hades Any% No Hit – No Damage – Ares Only,https://youtu.be/Q0Cs1jAStGk
Piyastre,Hades,God Only,Hades Any% No Hit – No Damage – Artemis Only,https://youtu.be/HA9tXoyka1M
Arkham,Dark Souls,Any%,Dark Souls Any% No Hit,https://youtu.be/H-QHVPrrnXI
Arkham,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.youtube.com/watch?v=G5Cnt6ztGPo
Arkham,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=aV2pe6D2E8U
Arkham,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit,https://youtu.be/36eFW3IKum8
Arkham,Sekiro,Return Ending,Sekiro Return Ending No Hit,https://youtu.be/y67-1hzsV9I
Dolos6331,Dark souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/1535658681
Dolos6331,Dark souls,Any%,"Dark Souls Any% No Hit – SL1 ",https://www.twitch.tv/videos/1218989449
Dolos6331,Dark souls,Any%,"Dark Souls Any% No Hit – SL1, No upgrades, No infusions, No magic",https://www.twitch.tv/videos/1728816697
Dolos6331,Dark souls,All Main Game Bosses,Dark Souls All Main Game Bosses No Hit,https://www.twitch.tv/videos/1738986550
Dolos6331,Dark souls,All Bosses,Dark Souls All Bosses No Hit,https://www.youtube.com/watch?v=YYnKtv1fuSM
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit,https://www.youtube.com/watch?v=4rzZXSZ5-7M
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – Sorcery Only,https://www.twitch.tv/videos/1126773384
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – Ringless,https://www.youtube.com/watch?v=76kHV2pSamA&list=PL3i6_mgznxrNUdjDgPR835hLOm9nLZ5pT
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – Bow Only,https://www.twitch.tv/videos/1417749097
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – No Upgrades/Infusions,https://www.twitch.tv/videos/1545844860
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit/No Damage – Pyro Only,https://www.twitch.tv/videos/1626389137
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – SL1,https://www.twitch.tv/videos/1692686390
Dolos6331,dark souls ii,Any%,"Dark Souls II Any% No Hit – No Damage, Crossbow Only",https://www.twitch.tv/videos/1707045741
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – Company of Champions,https://www.twitch.tv/videos/1774960633?filter=highlights&sort=time
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – Club,https://www.twitch.tv/videos/1240740686
Dolos6331,dark souls ii,Any%,"Dark Souls II Any% No Hit – SL1, Crossbow Only (World’s First)",https://www.twitch.tv/videos/1861124958
Dolos6331,dark souls ii,Any%,Dark Souls II Any% No Hit – Miracles Only,https://www.twitch.tv/videos/1868048613
Dolos6331,dark souls ii,Old Souls,Dark Souls II Any% No Hit – No bonfire ascetics,https://www.twitch.tv/videos/1719621227
Dolos6331,dark souls ii,Old Souls,"Dark Souls II Any% No Hit – No bonfire ascetics, Hex Only",https://www.twitch.tv/videos/1720671990
Dolos6331,dark souls Iii,Any%,Dark Souls III Any% No Hit – SL1,https://www.twitch.tv/videos/1759470079
PutoPauxD,Sekiro,Sekiro Ending,Sekiro Shura Ending No Hit,https://www.twitch.tv/putopauxd/v/1166278198?sr=a&t=0s
PutoPauxD,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit,https://www.youtube.com/watch?v=ZRDjR4bWU44&ab_channel=PPauxD
tontofeliz0,Hollow Knight,Any%,Hollow Knight Any% No Hit – No Damage,https://www.twitch.tv/videos/1164419110
tontofeliz0,Hollow Knight,Any%,"Hollow Knight Any% No Hit – No Damage, Nail Only",https://www.twitch.tv/videos/1941931552
Vanya_ace,Hades,Any%,"Hades Any% No Hit – No Damage, Adamant Rail/Hestia Aspect",https://www.youtube.com/watch?v=LhXYDHREVo4
Vanya_ace,Hades,Any%,"Hades Any% No Hit – No Damage, Eternal Spear/Hades Aspect",https://www.youtube.com/watch?v=wO5S8MiBrF0
Vanya_ace,Hades,Any%,"Hades Any% No Hit – No Damage, Shield of Chaos/Zeus Aspect",https://youtu.be/JMvbAMG7I2U
Vanya_ace,Hades,Any%,"Hades Any% No Hit – No Damage, Heart-Seeking Bow/Rama Aspect",https://www.youtube.com/watch?v=6v9EAjyNtDQ
Vanya_ace,Hades,Any%,"Hades Any% No Hit – No Damage, Eternal Spear/Guan Yu Aspect",https://www.youtube.com/watch?v=31r6GhmsnTo
Vanya_ace,Hades,Any%,Hades Any% No Hit / No Damage – Heart-Seeking Bow / Chiron Aspect,https://www.youtube.com/watch?v=LhFkP0P3sy0
Vanya_ace,Hades,Any%,"Hades Any% No Hit – No Damage, Demeter Cast Only",https://www.youtube.com/watch?v=Nu9MiFUnLMw
Vanya_ace,Hades,Any%,"Hades Any% No Hit – No Damage, Shared Controls (World’s First)",https://youtu.be/MuoIe3lVyGw
Vanya_ace,Hades,EM4,"Hades EM4 No Hit – No Damage, Adamant Rail / Hestia Aspect",https://www.youtube.com/watch?v=Vm7EMMGE9Qs
Vanya_ace,Hades,EM4,"Hades EM4 No Hit – No Damage , No Boons (World’s First)",https://www.youtube.com/watch?v=tIs4QU7N3t0
Ricard26,Hades,Any%,"Hades Any% No Hit – No Damage, Adamant Rail / Hestia Aspect",https://www.twitch.tv/videos/1210023873
Ricard26,Hades,Any%,"Hades Any% No Hit – No Damage, Shield of Caos / Zeus Aspect",https://www.twitch.tv/videos/1212962112
Ricard26,Hades,Any%,"Hades Any% No Hit – No Damage, Heart-Seeking Bow / Rama Aspect",https://www.youtube.com/watch?v=oPI2WO4xBdo
Ricard26,Hades,Any%,"Hades Any% No Hit – No Damage, Eternal Spear / Guan Yu Aspect",https://www.youtube.com/watch?v=opcqtGhjApM
Ricard26,Hades,Any%,"Hades Any% No Hit – No Damage, Shield of Chaos / Chaos Aspect",https://www.twitch.tv/videos/1260335309
Ricard26,Hades,Any%,"Hades Any% No Hit – No Damage, Shield of Chaos / Zagreus Aspect",https://www.twitch.tv/videos/1270074568
Ricard26,Hades,Any%,"Hades Any% No Hit – No Damage, Adamant Rail / Zagreus Aspect",https://www.twitch.tv/videos/1277842835
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Aphrodite Only",https://www.twitch.tv/videos/1230563686
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Chaos Only",https://www.youtube.com/watch?v=-1-l2c6Xg-Q
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Demeter Only",https://www.twitch.tv/videos/1261384140
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Poseidon Only",https://www.twitch.tv/videos/1262413819
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Zeus Only",https://www.twitch.tv/videos/1268970103
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Hermes Only",https://www.twitch.tv/videos/1282451251
Ricard26,Hades,God Only,Hades Any% No Damage – Athena Only,https://www.twitch.tv/videos/1283524520
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Artemis Only",https://www.twitch.tv/videos/1503407795
Ricard26,Hades,God Only,"Hades Any% No Hit – No Damage, Ares Only",https://www.twitch.tv/videos/1503408417
diegosb01,Sekiro,Shura,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=2qof4zLj7Wg
diegosb01,Hollow Knight,Hollow Knight,Hollow Knight Any% No Hit,https://www.youtube.com/watch?v=AMqiCAxW4sU
diegosb01,Hollow Knight,Hollow Knight,"Hollow Knight Any% No Hit – No Damage, No Charms/Upgrades",https://youtu.be/8sxbrFMkPWM
diegosb01,Hollow Knight,Hollow Knight,Hollow Knight Any% No Hit – Sealed Siblings Ending,https://youtu.be/0tyW2YM7dXI
diegosb01,Hollow Knight,Hollow Knight,Hollow Knight Any% No Hit – Nail Only,https://youtu.be/pXd48oR5REA
diegosb01,Hollow Knight,Hollow Knight,"Hollow Knight Any% No Hit – No Damage, Nail Only, No Charms/Upgrades",https://www.youtube.com/watch?v=Wu4z_lSzBac
diegosb01,Hollow Knight,All Skills,Hollow Knight All Skills No Hit,https://www.youtube.com/watch?v=LEgIrVs5qEc
diegosb01,Hollow Knight,True Ending,Hollow Knight True Ending No Hit,https://www.youtube.com/watch?v=tGj1YHRaJ68
diegosb01,Hollow Knight,All Main Game Bosses,Hollow Knight All Main Game Bosses No Hit – Non-Pantheon Bosses (World’s First),https://youtu.be/4QJCcb_qjwo
diegosb01,Hollow Knight,Pantheon 5,Hollow Knight Pantheon 5 No Hit – No Damage,https://www.youtube.com/watch?v=79VkvoL-M0U
diegosb01,Hollow Knight,Pantheon 5,"Hollow Knight Pantheon 5 No Hit – No Damage, Nail Only",https://www.youtube.com/watch?v=cCeYas6zPPU
diegosb01,Hollow Knight,Pantheon 5,"Hollow Knight Panthon 5 No Hit – No Damage, Goodseeker Mode",https://www.youtube.com/watch?v=0_BepcwGiT4
diegosb01,Hollow Knight,Pantheon 5,Hollow Knight Pantheon 5 No Hit,https://www.twitch.tv/videos/1834110315
diegosb01,Hollow Knight,112%,Hollow Knight 112% No Hit (World’s First),https://www.twitch.tv/collections/-iohxuAMaBdsng
diegosb01,Hades,Any%,"Hades Any% No Hit – No Damage, Adamant Rail / Hestia Aspect",https://youtu.be/uydiRe_bFVs
a_k_z7,Dark Souls,Any%,Dark Souls Any% No Hit,https://youtu.be/gekbWcpvZgQ
a_k_z7,Dark Souls,Any%,Dark Souls Any% No Hit – SL1,https://youtu.be/KmPqd0ZoJoY
a_k_z7,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://youtu.be/eLK2lEp36wI
a_k_z7,Demon's Souls,Any%,Demon’s Souls Classic Any% No Hit,https://www.youtube.com/watch?v=I3dxB6463VM
a_k_z7,Bloodborne,Any%,"Bloodborne Any% No Hit ",https://youtube.com/watch?v=ZVNZ13MZ_CA&feature=shares
a_k_z7,Elden Ring,Any%,Elden Ring Any% No Hit,https://www.youtube.com/watch?v=235fLATM-NI
a_k_z7,Elden Ring,Any%,Elden Ring Any% No Hit – RL1,https://youtu.be/vwNsKB6Us08
a_k_z7,Elden Ring,Any%,Elden Ring Any% No Hit – Sorcery Only,https://youtu.be/pFI7TVBSDTg
a_k_z7,Elden Ring,All Great Runes,Elden Ring All Great Runes No Hit – Sorcery Only,https://youtu.be/20yMm82wL60
a_k_z7,Elden Ring,All Remembrances,Elden Ring All Remembrances No Hit – Sorcery Only,https://youtu.be/l_dkx8x5eyE
wbrsouls,Bloodborne,Any%,Bloodborne Any% No Hit – Saw Cleaver,https://www.youtube.com/watch?v=OZ3tRZQm4LI
wbrsouls,Sekiro,Shura Ending,Sekiro Shura Ending No Damage,https://www.youtube.com/watch?v=QwOouyZgUfU&t=1012s
Flogzeug,Dark Souls III,Any%,Dark Souls III Any % No Hit,https://www.youtube.com/watch?v=2L-MYcM7w38
Flogzeug,Dark Souls III,Any%,Dark Souls III Any% No Damage,https://www.youtube.com/watch?v=m5JRVBnXiwo
Flogzeug,Dark Souls III,Any%,Dark Souls III Any% No Hit – SL1,https://www.youtube.com/watch?v=QqSKxaBhURo
Akkarin,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/SR_Y9f6_juk
Griloc,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/1542723263
Griloc,Dark Souls,Any%,Dark Souls Any% No Hit – Sorcery Only,https://youtu.be/NluILiflfTs
Griloc,Bloodborne,Any%,Bloodborne Any% No Hit,https://www.twitch.tv/videos/1838677615
Griloc,Bloodborne,All Main Game Bosses,Bloodborne All Main Game Bosses No Hit,https://www.twitch.tv/videos/1871302202?collection=KNLYuRYJZhcVUQ
Griloc,Sekiro,Shura,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=8BYNjA93JXs
Griloc,Sekiro,Immortal Severance,Sekiro Immortal Severance Ending No Hit,https://www.twitch.tv/videos/1432801272
Griloc,Sekiro,Purification Ending,Sekiro Purification Ending No Hit,https://www.twitch.tv/videos/1925639564
Malinok,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=yZBLxKTyaLI
Malinok,Bloodborne,Any%,Bloodborne Any% No Hit,https://youtu.be/cNTKWlGYFmw
illuek,Dark Souls II,Any%,Dark Souls II Any% No Hit,https://www.youtube.com/watch?v=PDZyuVW36aU
Just_a_Thimo,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=cMqLfuBj9Qk
Just_a_Thimo,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://youtu.be/OSBMLtbs5bk
lucicu7,Dark Souls III,Any%,Dark Souls III Any% No Hit,https://www.twitch.tv/videos/1135810888
lucicu7,Dark Souls III,Any%,Dark Souls III Any% No Hit – Duo (World’s First),https://www.twitch.tv/videos/1644646964
Cuenco,Dark Souls,Any%,Dark Souls Any% No Hit,https://youtu.be/_9Nf-bnGOPg
Cuenco,Dark Souls,Any%,Dark Souls Any% No Hit – Sorcery Only,https://youtu.be/usH0ebRaEDY
Cuenco,Dark Souls,Any%,"Dark Souls Any% No Hit – Siegmeyer of Catarina Quest and Cosplay, Zweihander Only (World’s First)",http://youtu.be/9DnNTvG_FaA
Cuenco,Dark Souls,All Main Game Bosses,Dark Souls All Main Game Bosses No Hit,https://youtu.be/7Jm3LgTvu4M
Cuenco,Dark Souls,All Bosses,Dark Souls All Bosses No Hit,https://youtu.be/l2vhBUkTrao
Cuenco,Dark Souls II,Any%,Dark Souls II Any% No Hit – Company of Champions,https://youtu.be/4a9PgxPNNn4
Cuenco,Dark Souls II,Old Souls,Dark Souls II Any% No Hit – No Bonfire Ascetics,https://youtu.be/9z8kpeZgHY8
Cuenco,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://youtu.be/g1XxarRDxco
mark222,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.twitch.tv/videos/1222215546
Bajamuten,Sekiro,Shura Ending,Sekiro Shura Ending No Hit – No Prosthetics,https://www.youtube.com/watch?v=lXBrgTyLNmk
Bajamuten,Sekiro,Shura Ending,"Sekiro Shura Ending No Hit – Sword Only No Skills, No Items",https://www.youtube.com/watch?v=CVcy3S5Z9Zw
Bajamuten,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit – No Prosthetics,https://www.youtube.com/watch?v=kq0i90pt3U8
Bajamuten,Sekiro,Purification Ending,Sekiro Purification Ending No Hit,https://www.youtube.com/watch?v=E27dNfpA720
sojasubi,Sekiro,Sekiro,Sekiro Shura Ending No Hit – Sword Only,https://www.twitch.tv/videos/1408197588?filter=highlights&sort=time
sojasubi,Sekiro,Immortal Severance Ending,Sekiro Immortal Severance Ending No Hit – No Prosthetics (Cheeseless),https://www.youtube.com/watch?v=MOmlJd6ENvI
sojasubi,Sekiro,Immortal Severance Ending,"Sekiro Immortal Severance Ending No Hit – NKC+DB, No Prosthetics",https://www.twitch.tv/videos/1408211098?filter=highlights&sort=time
sojasubi,Sekiro,Immortal Severance Ending,"Sekiro Immortal Severance Ending No Hit – AP1, No Prosthetics",https://www.twitch.tv/videos/1429267938
sojasubi,Sekiro,Purification Ending,Sekiro Purification Ending No Hit,https://www.twitch.tv/videos/1408205142?filter=highlights&sort=time
Virti114,Cuphead,Any%,Cuphead Any% No Damage,https://www.youtube.com/watch?v=FghTZu0-J6c
Virti114,Hollow Knight,Any%,Hollow Knight No Hit Any%,https://www.youtube.com/watch?v=qABuTGzdrLU
Virti114,Celeste,Any%,Celeste Any% No Hit,https://www.youtube.com/watch?v=0CCMQU0Xf_Q&ab_channel=Virti114
Snowy,dark souls,Any%,Dark Souls Any% No Hit – SL1,https://www.youtube.com/watch?v=44_fpaf7O0o
Snowy,dark souls,All Bosses,Dark Souls All Bosses No Hit – SL1,https://www.youtube.com/watch?v=5AAfhAQp1Bc
Snowy,dark souls ii,Any%,Dark Souls II Any% No Hit,https://www.youtube.com/watch?v=IIADMq_UoYI
Snowy,dark souls iii,Any%,Dark Souls III Any% No Hit,https://www.youtube.com/watch?v=4P23f3zHaJg
Snowy,dark souls iii,Any%,Dark Souls III Any% No Hit – SL1,https://www.youtube.com/playlist?list=PLwzsQWDBVg1sbQ58MK95Y14daeOqmtjr3
Snowy,Bloodborne,Any%,Bloodborne Any% No Hit – BL4,https://www.youtube.com/watch?v=NVz2kUk6QxA
Snowy,Sekiro,Shura,Sekiro Shura Ending No Damage,https://www.youtube.com/watch?v=XtyZhJaNgJE
Snowy,Celeste,Any%,Celeste Any% Deathless,https://www.youtube.com/watch?v=XrUgxDFteAA
Snowy,Resident Evil 2 Remake,Hard Any%,Resident Evil 2 Hard Any% No Damage – Claire 1st,https://youtu.be/EqZzrNU36oc
Snowy,Resident Evil 2 Remake,Hard Any%,Resident Evil 2 Hard Any% No Damage – Leon 1st,https://www.youtube.com/watch?v=Q_DcfvjY2gU
Snowy,Resident Evil 2 Remake,Hard Any%,Resident Evil 2 Hard Any% No Damage – Leon 2nd,https://youtu.be/k_hEFcqgr68
Snowy,Resident Evil 2 Remake,Hard Any%,Resident Evil 2 Hard Any% No Damage – Claire 2nd,https://www.youtube.com/watch?v=qk9r90QAWlM
JuanJack,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://youtu.be/WHv9mpHxtsg
louiswtw,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=FUF5aJA2Sm8
louiswtw,Dark Souls II,Any%,Dark Souls II Any% No Hit,https://www.youtube.com/watch?v=WQuo2aspfAM
Crow744,Hollow Knight,Any%,Hollow Knight No Hit Any%,https://www.youtube.com/watch?v=EZb4nSHXGGA
PotiPotencia,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://www.youtube.com/watch?v=9iC9W18i35k
PotiPotencia,Resident Evil 2 Remake,Hard Any%,Resident Evil 2 No Damage Run – Claire 1st,https://www.twitch.tv/videos/1203759680
elninjaornitorrinco,Sekiro,Shura Ending,Sekiro Shura Ending No Hit,https://www.youtube.com/watch?v=7WLEkqWx4yM
perryelperrito,Hollow Knight,Any%,Hollow Knight Any% No Hit,https://www.youtube.com/watch?v=0jC1PvQu6JU
perryelperrito,Hollow Knight,Any%,Hollow Knight Any% No Hit – Sealed Siblings,https://www.youtube.com/watch?v=qdbslNx7I6o
perryelperrito,Hollow Knight,Any%,Hollow Knight Any% No Hit – Nail Only,https://youtu.be/e7JVFDG5lkk
perryelperrito,Hollow Knight,Any%,"Hollow Knight Any% No Hit – No Damage, No Charms, No Upgrades",https://youtu.be/TcNQ-ImWeME
perryelperrito,Hollow Knight,Any%,"Hollow Knight Any% No Hit – No Damage, Skipless, No Upgrades, No Lantern",https://www.youtube.com/watch?v=3rN8nCJEKdw
perryelperrito,Hollow Knight,Any%,"Hollow Knight Any% No Hit – No Damage, No Charms, No Upgrades, Nail Only, Skipless (World’s First)",https://www.youtube.com/watch?v=F1s8eu9o3x4
perryelperrito,Hollow Knight,All Skills,Hollow Knight All Skills No Hit,https://www.youtube.com/watch?v=KG_P9P5099s
perryelperrito,Hollow Knight,True Ending,Hollow Knight True Ending No Hit,https://youtu.be/6bLq1M-UmYw
perryelperrito,Hollow Knight,True Ending,Hollow Knight True Ending No Hit – No Nail Upgrades,https://www.youtube.com/watch?v=bF8VCF5T49c
perryelperrito,Hollow Knight,True Ending,Hollow Knight True Ending No Hit – Nail Only,https://www.youtube.com/watch?v=MnLj0iQKZss
perryelperrito,Hollow Knight,All Main Game Bosses,Hollow Knight All Main Game Bosses No Hit,https://www.youtube.com/watch?v=wsLgoLmh5yk
perryelperrito,Hollow Knight,Pantheon 5,Hollow Knight Pantheon 5 No Hit,https://youtu.be/aY05q2G_Zjs
perryelperrito,Hollow Knight,Pantheon 5,Hollow Knight Pantheon 5 No Hit – No Damage,https://youtu.be/7QKaYCkJx64
perryelperrito,Hollow Knight,Pantheon 5,Hollow Knight Pantheon 5 No Hit – Nail Only,https://www.youtube.com/watch?v=xFrkwCsfcAs
perryelperrito,Hollow Knight,Multi-Runs,Hollow Knight Three Endings No Hit,https://youtu.be/9nWr3a8VPXs%20
TheShitpostExperience,Dark Souls,Any%,Dark Souls Any% No Hit,https://www.youtube.com/watch?v=OSYTkFAyZe0
